id_nombre,nombre,direccion,id_ciudad,ciudad,codigo_postal,latitud,longitud,puntuacion_yelp,categories,puntuacion_usuarios,anio,analisis_sentimientos
0570,Bamboozle Cafe,516 N Tampa St,RGTW,Tampa,33664,27.94857,-82.459404,4.0,"Caterers, Cafes, Coffee & Tea, Event Planning & Services, Restaurants, Asian Fusion, Food, Vietnamese, Vegan, Gluten-Free",4.0,2022,1.0
0581,On A Roll Sushi,"101 N Franklin St, Ste C",RGTW,Tampa,33664,27.94567,-82.456745,4.0,"Restaurants, Food, Thai, Sushi Bars, Japanese",5.0,2022,1.0
05ba,Black Sheep American Pub,18450 US-41,1GQ7,Lutz,33559,28.141557582099995,-82.4638244048,3.5,"American (Traditional), Bars, Pubs, Nightlife, Restaurants",2.7,2022,1.0
05c1,Cipresso Seminole Hard Rock  - Tampa,5223 N Orient Rd,RGTW,Tampa,33664,27.9916829247,-82.3723849843,4.0,"Restaurants, Italian",3.5,2022,1.0
061e,Famous Greek Salads,"2508 N McMullen Booth Rd, Ste A",MCCU,Clearwater,33769,28.0125812,-82.711657,4.5,"Restaurants, Salad, Greek",5.0,2022,1.0
0642,Ristorante Acqua Alta,"2454 N Mcmullen Booth Rd, Ste 205",MCCU,Clearwater,33769,28.011964,-82.707883,4.5,"Italian, Pizza, Seafood, Restaurants, Nightlife, Vegetarian, Personal Chefs, Event Planning & Services, Gluten-Free, Bars, Wine Bars",5.0,2022,1.0
0650,Pal Campo Restaurant Tampa,9218 Anderson Rd,RGTW,Tampa,33664,28.0316861848,-82.5410863711,3.0,"Latin American, Puerto Rican, Caribbean, Restaurants",4.0,2022,0.5
067f,Le Peep,12852 W Hillsborough Ave,RGTW,Tampa,33664,28.0292076353,-82.638731801,4.5,"Restaurants, American (Traditional), Breakfast & Brunch",3.7,2022,1.0
0697,Sushi Spot / Hibachi,"3665 E Bay Dr, Ste 146",LIFE,Largo,33778,27.915278,-82.749628,4.0,"Sushi Bars, Steakhouses, Thai, Restaurants",3.5,2022,1.0
069b,Hungry Crab Juicy Seafood & Bar,13101 Seminole Blvd,LIFE,Largo,33778,27.8926804092,-82.7866286729,4.0,"Seafood, Nightlife, Restaurants, Bars",5.0,2022,1.0
06b0,Pomodoro Pizza & More,1076 E Brandon Blvd,W2W7,Brandon,33511,27.940435,-82.266256,4.0,"Restaurants, Italian, Pizza",1.0,2022,0.5
06cf,Zydeco Brew Werks,1902 E 7th Ave,RGTW,Tampa,33664,27.9604929,-82.437813,4.5,"Breweries, Food, Nightlife, Restaurants, Bars",3.0,2022,1.0
06d9,PJ's Oyster Bar,415 2nd St,SOWC,Indian Rocks Beach,33785,27.836462033333333,-82.81614076666666,3.5,"Bars, Seafood, Nightlife, Restaurants",4.0,2022,1.0
0773,Oystercatchers,2900 Bayport Dr,RGTW,Tampa,33664,27.962275,-82.549347,4.0,"Cocktail Bars, Restaurants, American (Traditional), Bars, Seafood, Nightlife",3.2,2022,1.0
0796,Clearwater Bagels,1871 Gulf To Bay Blvd,MCCU,Clearwater,33769,27.9603225,-82.7598496,3.5,"Restaurants, Bagels, Coffee & Tea, Food",1.0,2022,0.5
07b3,The Chattaway,358 22nd Ave S,9EV3,San Petersburgo,33730,27.7483366,-82.6383665,4.0,"Restaurants, Venues & Event Spaces, Burgers, Event Planning & Services, American (Traditional)",3.3,2022,1.0
07db,Wood Fired Pizza Wine Bar,2822 E Bearss Ave,RGTW,Tampa,33664,28.0810030241,-82.4276801889,4.0,"Nightlife, Food, Restaurants, Wine Bars, Bars, Salad, Italian, Desserts, Pizza",4.3,2022,1.0
080e,Baton Roux,,RGTW,Tampa,33664,27.890814,-82.5023464,4.5,"Desserts, Restaurants, Cajun/Creole, Food Trucks, Food",5.0,2022,0.0
081a,Haiku Tampa,808 N Franklin St,RGTW,Tampa,33664,27.9510496391,-82.4601829854,4.0,"Cocktail Bars, Bars, Asian Fusion, Restaurants, Japanese, Nightlife",3.6,2022,1.0
085c,Wingstop,2776 E Fowler Ave,RGTW,Tampa,33664,28.053268645933333,-82.48723362919999,3.2,"American (New), Chicken Wings, Restaurants",2.1,2022,1.0
085f,The Nona Slice House,997 Main St,B8F4,Safety Harbor,34695,27.990916500000004,-82.6976582,4.5,"Restaurants, Pizza",4.8,2022,1.0
086a,Irish 31,7724 113th St,8ZKX,Seminole,33777,27.94344774675,-82.69496015985,3.8,"American (Traditional), Nightlife, Irish Pub, Bars, Restaurants, Irish",5.0,2022,1.0
089d,Brocato's Sandwich Shop,5021 E Columbus Dr,RGTW,Tampa,33664,27.9665073,-82.3999526,4.0,"Sandwiches, Restaurants, Cuban, Delis",1.0,2022,0.5
08ac,4th Street Shrimp Store,1006 4th St N,9EV3,San Petersburgo,33730,27.7821024,-82.6388697,4.0,"Restaurants, Nightlife, Burgers, Beer Bar, Bars, Seafood",4.5,2022,1.0
08c3,Carrabba's Italian Grill,1205 Townsgate Ct,7QXG,Plant City,33567,27.99906453333333,-82.46406828333333,3.4,"Seafood, Restaurants, Italian",3.2,2022,1.0
08f2,Amaretto Ristorante,2501 W Tampa Bay Blvd,RGTW,Tampa,33664,27.974451,-82.486513,5.0,"Italian, Restaurants",5.0,2022,1.0
0931,Fusion Street Eatery,422 Patricia Ave,L2T6,Dunedin,34698,28.0054937,-82.7759206,4.5,"Desserts, Burgers, Food, New Mexican Cuisine, Tacos, American (Traditional), Latin American, Sandwiches, Restaurants, Spanish, Mexican, Cuban",5.0,2022,1.0
09a8,Bon Appetit Restaurant,148 Marina Plz,L2T6,Dunedin,34698,28.0132627,-82.7932856,3.5,"American (New), Restaurants, Breakfast & Brunch, Venues & Event Spaces, Event Planning & Services",4.2,2022,1.0
09db,Lenny's Restaurant,21220 US Hwy 19 N,MCCU,Clearwater,33769,27.9653459,-82.7305416,4.5,"Delis, American (Traditional), Breakfast & Brunch, Restaurants",4.8,2022,1.0
09ea,China Latina,3715 E Busch Blvd,RGTW,Tampa,33664,28.0322549,-82.4170166,3.0,"Caribbean, Spanish, Restaurants, Chinese, Puerto Rican, Latin American",4.0,2022,1.0
09f0,Plaza Mexico,7285 Forest Oaks Blvd,I0WF,Spring Hill,34610,28.491650357,-82.5969942045,4.0,"Seafood, Salad, Restaurants, Mexican",3.7,2022,1.0
0a02,Aussie Grill - Clearwater,2540 Gulf To Bay Blvd,MCCU,Clearwater,33769,27.9607083,-82.7323174,4.0,"Burgers, American (Traditional), Desserts, Fast Food, Food, Restaurants",3.2,2022,1.0
0a82,Sims Smoked Barbecue & Seafood,6010 County Rd 579,JIN0,Seffner,33584,28.0024129,-82.3027713129,4.5,"Chicken Wings, Food, Restaurants, Food Trucks, Barbeque, Seafood, American (New)",1.0,2022,0.5
0aa6,Bros Pizzeria,547 S Fort Harrison Ave,MCCU,Clearwater,33769,27.9598298744,-82.7997673332,4.0,"Pizza, Restaurants, Italian",5.0,2022,1.0
0ae3,Harold Seltzer's Steak House,3500 Tyrone Blvd N,9EV3,San Petersburgo,33730,27.8031306,-82.7449549,3.5,"Restaurants, Steakhouses, American (Traditional), Seafood",2.0,2022,1.0
0aec,Dunedin Fish Market & Olde Bay Cafe,51 Main St,L2T6,Dunedin,34698,28.0125092082,-82.7922953191,4.0,"Restaurants, Food, Seafood Markets, Seafood, Specialty Food",4.7,2022,1.0
0b07,Cafe Quiquiriqui,1412 E 7th Ave,RGTW,Tampa,33664,27.9604045708,-82.4438500777,4.0,"Salad, Breakfast & Brunch, Coffee & Tea, Food, Sandwiches, Restaurants",4.0,2022,1.0
0b0f,Asian Pearl,2551 Drew St,MCCU,Clearwater,33769,27.966953,-82.731571,4.0,"Noodles, Seafood, Chinese, Restaurants",3.7,2022,1.0
0b1f,Aleida's Kitchen,528 Oakfield Dr,W2W7,Brandon,33511,27.934126,-82.291623,4.5,"Restaurants, Caribbean, Colombian, Dominican, Latin American",5.0,2022,1.0
0b21,"Tacos, Tequila, and Rum","490 Mandalay Ave, Ste 10, 11, 12",MCCU,Clearwater,33769,27.9815936451,-82.8273254942,4.0,"Mexican, New Mexican Cuisine, Restaurants, Seafood, Bars, Nightlife",1.0,2022,0.5
0b23,Pam's Country Restaurant,6602 Ridge Rd,9LT4,Port Richey,34668,28.2792627,-82.7054715,4.5,"Restaurants, Breakfast & Brunch, American (Traditional)",1.0,2022,1.0
0b4c,Sonny's BBQ,30503 US Hwy 19 North,IKXB,Palm Harbor,34685,28.15675245732,-82.70234274501,3.5,"Event Planning & Services, Caterers, American (New), Restaurants, Barbeque",3.1,2022,1.0
0b75,Ruby Tuesday,10509 Gibsonton Drive,TC12,Riverview,33579,27.8564449,-82.3302362,2.5,"Burgers, Restaurants, American (Traditional)",4.0,2022,1.0
0b82,Brandon Burgers,6022 Winthrop Town Centre Ave,TC12,Riverview,33579,27.8931662,-82.316568,3.0,"Burgers, Restaurants, American (Traditional), Fast Food, Hot Dogs, Salad",5.0,2022,1.0
0b84,Five Guys,"2702 E Fowler Ave, Unit 1A",RGTW,Tampa,33664,28.0665155302,-82.46833341805001,3.8,"Burgers, Fast Food, Restaurants, American (New)",4.5,2022,1.0
0b8b,Sekushi on the Beach,524 Mandalay Ave,EXHF,Clearwater Beach,33767,27.9832869,-82.8267773,4.5,"Ramen, Japanese, Asian Fusion, Pan Asian, Restaurants, Sushi Bars, Chinese",5.0,2022,1.0
0bdc,AL Madina,662 Oakfield Dr,W2W7,Brandon,33511,27.9350971685,-82.2930896123,5.0,"Delis, Middle Eastern, Food, Grocery, Restaurants",5.0,2022,1.0
0be7,Jesse's Steak and Seafood,524 W Brandon Blvd,W2W7,Brandon,33511,27.9381358,-82.2920736,4.0,"Sandwiches, Steakhouses, Restaurants, Seafood",3.0,2022,1.0
0bee,Bahia Tacos,808 S Dale Mabry Hwy,RGTW,Tampa,33664,27.9351794,-82.5053278,4.0,"Tacos, Mexican, Restaurants, New Mexican Cuisine, Latin American, Colombian",5.0,2022,1.0
0c7b,TGI Fridays,11705 West Hillsborough Ave,RGTW,Tampa,33664,28.072782,-82.4907795,3.0,"Nightlife, Restaurants, American (Traditional), Bars, Sports Bars, Burgers",4.5,2022,1.0
0c7d,The Brass Tap,10047 N Dale Mabry Hwy,RGTW,Tampa,33664,28.042757000000005,-82.504513,3.5,"Bars, Restaurants, Sports Bars, Beer Bar, Music Venues, Salad, Nightlife, Arts & Entertainment, Pubs, Burgers, American (New), Chicken Wings",3.7,2022,1.0
0cd7,Carmine's Restaurant and Bar,1802 E 7th Ave,RGTW,Tampa,33664,27.9604618,-82.4390128,3.0,"Italian, Restaurants, Bars, Nightlife, Sandwiches, Spanish, Cuban",3.5,2022,1.0
0cef,E Sushi Odessa,13537 State Rd 54,L60Q,Odessa,33556,28.1958513945,-82.5917008406,4.0,"Restaurants, Sushi Bars, Japanese, Bars, Beer Bar, Nightlife, Steakhouses",1.5,2022,1.0
0d0c,Taco Bus,505 S Gulfview Blvd,MCCU,Clearwater,33769,27.95852720885,-82.64331810659999,3.5,"Restaurants, Tacos, Vegan, Mexican, Food, Empanadas, Vegetarian, Desserts, Food Trucks",3.0,2022,1.0
0d43,La Cubanita Cafe,723-A W Lumsden Rd,W2W7,Brandon,33511,27.9218886856,-82.2958214626,4.0,"Cafes, Spanish, Cuban, Restaurants",5.0,2022,1.0
0d84,Lien Hoa Oriental Market,3692 W Waters Ave,RGTW,Tampa,33664,28.024818145,-82.5034525314,3.5,"Vietnamese, Home Services, Grocery, Restaurants, Real Estate, Food, Homeowner Association, International Grocery",3.0,2022,1.0
0e7f,Pho 1,3665 East Bay Dr,LIFE,Largo,33778,27.9150364,-82.7491266,4.0,"Restaurants, Vietnamese",5.0,2022,1.0
0ec9,Johnny's Mediterranean Pizza & Restaurant,3001 28th St N,9EV3,San Petersburgo,33730,27.7995707,-82.6710509,3.5,"Automotive, Gas Stations, Breakfast & Brunch, American (Traditional), Pizza, Restaurants",5.0,2022,1.0
0ee7,Kiwami Ramen and Sushi,10262 Causeway Blvd,RGTW,Tampa,33664,27.9236767,-82.3408034,4.0,"Japanese, Sushi Bars, Restaurants, Ramen",5.0,2022,1.0
0f60,Stew's House of Bagels,13469 Belcher Rd S,LIFE,Largo,33778,27.8956562,-82.7450645,4.5,"Food, Bakeries, Restaurants, Bagels",5.0,2022,1.0
0f73,The Haus Coffee Shop,"3690 E Bay Dr, Ste Y",LIFE,Largo,33778,27.917451,-82.7491687,4.5,"Delis, Coffee & Tea, Beer, Wine & Spirits, Food, Bagels, Restaurants, Sandwiches, Cafes, Bakeries",1.0,2022,0.5
0fd3,Water + Flour,1015 S Howard Ave,RGTW,Tampa,33664,27.9330642,-82.4834505,4.0,"Sushi Bars, Restaurants, Pizza, Gluten-Free, Tapas/Small Plates, Cocktail Bars, Bars, Nightlife, American (New), Italian",5.0,2022,1.0
0fe7,Massimo's,31876 US Hwy 19 N,IKXB,Palm Harbor,34685,27.901699,-82.693549,4.2,"Mexican, Restaurants, Italian, French, Mediterranean",3.0,2022,1.0
1006,Yogurtology,3017 Gandy Blvd,RGTW,Tampa,33664,27.8939095,-82.4936263,4.0,"Food, Restaurants, Ice Cream & Frozen Yogurt",5.0,2022,1.0
1052,Salt Rock Tavern,3689 Tampa Rd,96OP,Oldsmar,34677,28.0451831,-82.6808239,4.0,"Seafood, Nightlife, Restaurants, Comfort Food, Bars, American (New), Sports Bars",2.0,2022,0.5
107c,Taqueria San Martin,4000 County Rd 579,JIN0,Seffner,33584,28.0175255,-82.3024927,4.0,"Food Trucks, Food, Mexican, Restaurants",4.0,2022,1.0
1158,Sparkman Wharf,615 Channelside Dr,RGTW,Tampa,33664,27.9433929598,-82.4466647219,4.0,"Food, Nightlife, Bars, Cocktail Bars, Beer, Wine & Spirits, Restaurants, Lawn Services, Food Court, Landscaping, Beer Gardens, Shopping, Real Estate, Shopping Centers, Home Services, Shared Office Spaces, Arts & Entertainment",5.0,2022,1.0
1164,Benedict's Family Restaurant,201 W Bay Dr,LIFE,Largo,33778,27.9162798,-82.7905977,4.0,"Greek, American (Traditional), Restaurants, Breakfast & Brunch",5.0,2022,1.0
116e,The Nutrition Factory,3251 W Hillsborough Ave,RGTW,Tampa,33664,27.9976512,-82.4960872,4.0,"Juice Bars & Smoothies, Restaurants, Vitamins & Supplements, Vegetarian, Food, Salad, American (New), Specialty Food, Gluten-Free, Poke, Event Planning & Services, Caterers, Health Markets, Shopping",5.0,2022,1.0
117c,Frenchys South Beach Cafe,351 S Gulfview Blvd,EXHF,Clearwater Beach,33767,27.971642,-82.829353,3.5,"Restaurants, Cafes, Sandwiches, Salad, Seafood",3.0,2022,1.0
1187,Sa Ri One Korean Restaurant,3940 W Cypress St,RGTW,Tampa,33664,27.951953,-82.5091776,4.0,"Restaurants, Korean",5.0,2022,1.0
11b9,Shephard's Beach Resort,619 S Gulfview Blvd,EXHF,Clearwater Beach,33767,27.96718,-82.82716,3.0,"Hotels & Travel, Bars, American (Traditional), Restaurants, Event Planning & Services, Nightlife, Hotels, Resorts",4.0,2022,1.0
11c7,Another Broken Egg Cafe,2554 N McMullen Booth Rd,MCCU,Clearwater,33769,27.9745015,-82.7026962308,4.2,"Cafes, Breakfast & Brunch, Restaurants, American (Traditional)",4.6,2022,1.0
11d6,Luv Child,516 South Howard Ave,RGTW,Tampa,33664,27.9387699,-82.4827424,4.5,"Cafes, Coffee & Tea, Food, Latin American, Mexican, Burgers, Nightlife, Bars, Cuban, Cocktail Bars, Restaurants",4.4,2022,1.0
11dd,Donnelly's Deli,2112 Mariner Blvd,I0WF,Spring Hill,34610,28.4631412,-82.5402909,4.5,"Restaurants, Delis",5.0,2022,1.0
11ee,Hungry Howie's Pizza & Subs,208 N Alexander St,7QXG,Plant City,33567,27.986171966666664,-82.2484524,2.8,"Chicken Wings, Sandwiches, Pizza, Italian, Restaurants",3.0,2022,1.0
120c,Joe's New York Style Pizzeria & Restaurant,2745 E Bay Dr,LIFE,Largo,33778,27.9164053583,-82.7584963998,3.5,"Restaurants, Chicken Wings, Pizza, Italian",2.0,2022,1.0
1241,Church's Chicken,7502 W Waters Ave,RGTW,Tampa,33664,28.00476413333333,-82.50893660000001,1.5,"Soul Food, Restaurants, Breakfast & Brunch, Fast Food, Chicken Shop, Chicken Wings",1.0,2022,0.5
12c4,Lazy Gator,102 W Shellpoint Rd,D8OX,Ruskin,33570,27.720413,-82.435551,4.0,"Comfort Food, Bars, Cocktail Bars, Nightlife, Seafood, Restaurants",4.8,2022,1.0
12e6,Asian Chao,2300 Grand Cypress Dr,1GQ7,Lutz,33559,28.1908468589,-82.3906420661,3.0,"Asian Fusion, Restaurants",3.0,2022,1.0
131c,Turnpike Rest Stop,3429 Deltona Blvd,I0WF,Spring Hill,34610,28.48484,-82.57565,4.5,"Chicken Wings, Hot Dogs, Breakfast & Brunch, Delis, Sandwiches, Restaurants",5.0,2022,1.0
1357,Green Lemon,915 S Howard Ave,RGTW,Tampa,33664,27.9346234824,-82.4831569976,4.5,"Food, Tapas Bars, Gluten-Free, Tacos, Restaurants, Latin American, Tapas/Small Plates, Breakfast & Brunch, Bars, Mexican, Event Planning & Services, Caterers, Nightlife",5.0,2022,1.0
135d,Crabby's Bar & Grill,333 S Gulfview Blvd,EXHF,Clearwater Beach,33767,27.9721033763,-82.8292703928,3.5,"Beer, Wine & Spirits, Seafood, Breakfast & Brunch, American (Traditional), Food, Bars, Restaurants, Nightlife",4.0,2022,1.0
13d9,ABC Pizza House,1242 W Hillsborough Ave,RGTW,Tampa,33664,27.99554,-82.4743805,4.0,"Restaurants, Pizza",4.0,2022,1.0
13e8,The Rusty Lyon,923 Broadway,L2T6,Dunedin,34698,28.0139357,-82.7895115,4.0,"Cocktail Bars, American (Traditional), Bars, Restaurants, Nightlife, Beer Bar, Food, Beer, Wine & Spirits",5.0,2022,1.0
142f,Slyce - Indian Rocks Beach,311 Gulf Blvd,SOWC,Indian Rocks Beach,33785,27.8812318,-82.8501584,4.0,"Pizza, Restaurants, Wine Bars, Arts & Entertainment, Nightlife, Music Venues, Bars, Beer Bar, Italian",5.0,2022,1.0
145c,Thai Ruby,15319 Amberly Dr,RGTW,Tampa,33664,28.0882404,-82.4047290822,4.0,"Restaurants, Thai, Asian Fusion",5.0,2022,1.0
1462,Copper Shaker,1502 E 7th Ave,RGTW,Tampa,33664,27.9605059,-82.4427557,4.5,"Cocktail Bars, Restaurants, Bars, Tapas Bars, Nightlife",5.0,2022,1.0
147a,Zeko's Mediterranean Grill,806 E Hillsborough Ave,RGTW,Tampa,33664,27.9085234087,-82.5759728479,3.8,"Restaurants, Greek, Seafood, Chicken Wings, Vegetarian",5.0,2022,1.0
1492,3 Brothers Halal Food Truck,13742 N 42nd St,RGTW,Tampa,33664,28.0717285,-82.4145009,4.0,"Middle Eastern, Food, Food Trucks, Halal, Restaurants",4.0,2022,1.0
14a1,Hibachi Buffet at Clearwater FL,2456 Gulf To Bay Blvd,MCCU,Clearwater,33769,27.9612237817,-82.7356099314,2.0,"Chinese, Buffets, Restaurants",1.0,2022,0.5
14b7,La Creperia Cafe,1729 E 7th Ave,RGTW,Tampa,33664,27.9601035901,-82.4396060472,4.0,"Creperies, Desserts, Breakfast & Brunch, Restaurants, Coffee & Tea, Specialty Food, Local Flavor, Food",5.0,2022,1.0
14db,The Sail,333 S Franklin St,RGTW,Tampa,33664,27.940652,-82.455311,3.5,"Bars, Nightlife, Sandwiches, Restaurants, Arts & Entertainment, Music Venues",3.0,2022,1.0
