id_nombre,nombre,direccion,id_ciudad,ciudad,codigo_postal,latitud,longitud,puntuacion_yelp,categories,puntuacion_usuarios,anio,analisis_sentimientos
02c2,Pho 97,6800 49th St N,SJ01,Pinellas Park,33782,27.8337538,-82.7000149,4.0,"Vietnamese, Restaurants",4.0,2017,1.0
0310,LP's Pub,904 N McMullen Booth Rd,MCCU,Clearwater,33769,27.9741581,-82.7095206,3.5,"American (New), Nightlife, Beer Gardens, Pubs, Restaurants, Chicken Wings, Barbeque, Bars",3.0,2017,1.0
0336,Dominic's Italian Grille,34726 US Hwy 19 N,IKXB,Palm Harbor,34685,28.089266,-82.740484,3.5,"Restaurants, Pizza, Sandwiches, Italian",4.2,2017,1.0
033b,Platt Street Borough,1809 W Platt St,RGTW,Tampa,33664,27.9419985,-82.4785445,4.0,"Cocktail Bars, Bars, Restaurants, American (New), Nightlife",4.6,2017,1.0
034a,New York New York Pizza,1512 E 7th Ave,RGTW,Tampa,33664,27.971366339189185,-82.48570926756757,3.7,"Sandwiches, Burgers, Pizza, Restaurants",3.6,2017,1.0
0372,Blue Oyster Seafood & Chops,1600 US Hwy 19,DVM9,Holiday,34691,28.1822498869,-82.7395602218,3.0,"Restaurants, Seafood",3.0,2017,1.0
037c,Jungle Prada Tavern,1700 Park St N,9EV3,San Petersburgo,33730,27.7886629071,-82.7528067895,3.5,"Salad, Bars, Pubs, Food, Restaurants, Pizza, Nightlife",3.3,2017,1.0
037e,Fishhawk Pizza,15260 Fishhawk Blvd,BONO,Lithia,33547,27.874671422875,-82.33032541866875,3.6,"Pizza, Restaurants, Food, American (New)",3.0,2017,1.0
0386,Pan Filo's,656 S Gulfview Blvd,MCCU,Clearwater,33769,27.9673166,-82.82530930000001,4.0,"Mexican, Bars, Nightlife, Cocktail Bars, Restaurants",4.2,2017,1.0
038a,Munchies,11208 E Dr Martin Luther King Jr,JIN0,Seffner,33584,27.9820616,-82.3098975,3.0,"Pizza, Restaurants, Chicken Wings",2.8,2017,1.0
0397,Brooklyn Pizza,10785 Park Blvd,8ZKX,Seminole,33777,27.841115,-82.788518,4.0,"American (Traditional), Restaurants, Pizza",4.2,2017,1.0
03ba,Rum Runners,2706 US-19 ALT,IKXB,Palm Harbor,34685,28.093237,-82.7707999,2.5,"Pubs, Bars, Nightlife, Sports Bars, Restaurants, American (Traditional)",3.0,2017,1.0
03ef,Mozzarella Bar,"4004 Neptune St, Ste 103",RGTW,Tampa,33664,27.9302357,-82.5105792,4.5,"Food, Specialty Food, Restaurants, Italian, Cafes",4.0,2017,1.0
03f0,Palm Harbor Bistro,32922 U S Hwy 19,IKXB,Palm Harbor,34685,28.071604,-82.739029,4.0,"Sandwiches, Restaurants, American (New)",3.9,2017,1.0
03f4,Elmer's Sports Cafe,2003 E 7th Ave,RGTW,Tampa,33664,27.98329693333333,-82.50358526666666,3.8,"Restaurants, Chicken Wings, Sports Bars, Nightlife, Bars, Sandwiches",4.0,2017,1.0
03f5,La Mansion de La Arepa,10011 W Hillsborough Ave,RGTW,Tampa,33664,28.0036983855,-82.5962006629,4.5,"Latin American, Restaurants, Venezuelan",4.1,2017,1.0
03fe,Flying With Jerome,1469 S Belcher Rd,MCCU,Clearwater,33769,27.9432116,-82.7453974,4.5,"Restaurants, Food, French, Cafes, Bakeries, Breakfast & Brunch, Patisserie/Cake Shop",4.7,2017,1.0
03ff,The Moon Under Water,332 Beach Dr NE,9EV3,San Petersburgo,33730,27.7758481,-82.6321798,3.5,"Nightlife, British, Pubs, Bars, Indian, Restaurants",3.5,2017,1.0
0406,Mana Mana Fresh Falafel & Grill,931  S Howard Ave,RGTW,Tampa,33664,27.934214,-82.483269,3.5,"Middle Eastern, Vegetarian, Falafel, Mediterranean, Restaurants, Kebab",4.0,2017,1.0
0449,Mid Peninsula Seafood,400 49th St S,9EV3,San Petersburgo,33730,27.7670324,-82.6995131,4.5,"Restaurants, Seafood Markets, Food, Seafood, Specialty Food, Local Flavor",4.3,2017,1.0
0473,URBAN Deli and Drafts,2410 Central Ave,9EV3,San Petersburgo,33730,27.7707814,-82.666049,4.0,"Beer Bar, Food, Grocery, Cuban, Gastropubs, Beer, Wine & Spirits, Specialty Food, American (New), Bars, Delis, Sandwiches, Nightlife, Restaurants, American (Traditional)",4.2,2017,1.0
0479,Big Apple Bagels,"23908 State Road 54, Unit 1",1GQ7,Lutz,33559,28.1853072,-82.4214836,4.0,"Bagels, Food, Sandwiches, Breakfast & Brunch, Restaurants, Coffee & Tea",3.9,2017,1.0
04b2,Fortunatos Pizza Station,4687 Park Blvd N,SJ01,Pinellas Park,33782,27.8396741647,-82.6976715433,3.5,"Restaurants, Pizza, Italian",3.4,2017,1.0
04cb,Trang Viet Cuisine,230 E Bearss Ave,RGTW,Tampa,33664,28.0894957,-82.4584569,4.0,"Restaurants, Vietnamese, Vegan",3.8,2017,1.0
04db,Central Coffee Shoppe,530 Central Ave,9EV3,San Petersburgo,33730,27.770904000000005,-82.640892,3.5,"Breakfast & Brunch, Restaurants, Sandwiches, American (Traditional)",4.2,2017,1.0
04e2,Chicago Paulies,1301 N Howard Ave,RGTW,Tampa,33664,27.9544937516,-82.4828329682,5.0,"Hot Dogs, Vegetarian, Burgers, Restaurants, Food Stands, Sandwiches",4.9,2017,1.0
04ee,Tostones,6822 W Waters Ave,RGTW,Tampa,33664,28.025276300000005,-82.5556869,4.0,"Pop-Up Restaurants, Mexican, Food Trucks, Empanadas, Event Planning & Services, Caterers, Food, Caribbean, Restaurants",3.9,2017,1.0
04f1,Mekong Vietnamese Restaurant,5944 34th St N,9EV3,San Petersburgo,33730,27.826195,-82.67992,3.5,"Restaurants, Vietnamese",3.3,2017,1.0
04f9,Tarpon Tavern,21 N Safford Ave,3IGC,Tarpon Springs,34689,28.146786,-82.754822,4.0,"Nightlife, Gastropubs, American (Traditional), Pubs, Burgers, Food, Bars, Restaurants, Beer, Wine & Spirits",3.9,2017,1.0
051f,4th Street Tap & Tavern,8123 4th St N,9EV3,San Petersburgo,33730,27.8456904837,-82.6386213675,3.5,"Sandwiches, Restaurants, Event Planning & Services, Nightlife, Musicians, Chicken Wings, Sports Bars, Bars",5.0,2017,1.0
0520,Chief's Creole Cafe,901 22nd St S,9EV3,San Petersburgo,33730,27.7610061,-82.6631098,4.5,"Cajun/Creole, Caterers, Event Planning & Services, Restaurants, Seafood, Comfort Food, Barbeque",4.4,2017,1.0
0538,Smashburger,"5300 E Bay Dr, Ste 300",MCCU,Clearwater,33769,27.910771037931035,-82.61520974137932,3.0,"Restaurants, American (Traditional), Burgers, Salad",3.2,2017,1.0
053c,Hott Mess Cafe,6102 Interbay Blvd,RGTW,Tampa,33664,27.880140305,-82.4936677172,4.0,"Tacos, Mexican, Restaurants, American (Traditional), Hot Dogs",4.2,2017,1.0
0544,The Club House Restaurant,"10801 Starkey Rd, Ste 24",8ZKX,Seminole,33777,27.870721,-82.7604,4.5,"Restaurants, American (Traditional), Salad, Sandwiches",3.8,2017,1.0
0545,Little Habana Cafe,13350 Lincoln Rd,TC12,Riverview,33579,27.790132799999995,-82.342751,4.0,"Cuban, Seafood, Restaurants, Latin American",4.1,2017,1.0
0570,Bamboozle Cafe,516 N Tampa St,RGTW,Tampa,33664,27.94857,-82.459404,4.0,"Caterers, Cafes, Coffee & Tea, Event Planning & Services, Restaurants, Asian Fusion, Food, Vietnamese, Vegan, Gluten-Free",3.6,2017,1.0
0581,On A Roll Sushi,"101 N Franklin St, Ste C",RGTW,Tampa,33664,27.94567,-82.456745,4.0,"Restaurants, Food, Thai, Sushi Bars, Japanese",3.9,2017,1.0
0589,Zen Forrest,4148 Rowan Rd,3IHW,New Port Richey,34655,28.2195983,-82.6909947,4.0,"Asian Fusion, Restaurants",3.9,2017,1.0
058a,Swann Ave Market,1021 W Swann Ave,RGTW,Tampa,33664,27.9375226217,-82.4704477778,4.5,"Delis, Party & Event Planning, Restaurants, Food, Beer, Wine & Spirits, Event Planning & Services, Wineries, Arts & Entertainment, Coffee & Tea, Sandwiches, Wine Tasting Room",4.5,2017,1.0
05b6,Mad Chiller World,118 S Howard Ave,RGTW,Tampa,33664,27.9438170179,-82.4828436001,4.5,"Comfort Food, Coffee & Tea, Gelato, Bars, Food, Cocktail Bars, Pizza, Restaurants, Waffles, Tea Rooms, Nightlife",5.0,2017,1.0
05bd,Osmay Delivery,9543 E Fowler Ave,UGDG,Thonotosassa,33592,28.0541407317,-82.3335620016,3.5,"Chinese, Restaurants",4.4,2017,1.0
05c4,Ballyhoo Grill,7604 Ehrlich Rd,RGTW,Tampa,33664,28.07824,-82.569894,3.5,"Restaurants, Seafood, Steakhouses",3.3,2017,1.0
05c7,Taste of Philly,7810 US 19,9LT4,Port Richey,34668,28.271076,-82.7239029,3.5,"Sandwiches, Restaurants, Cheesesteaks, Steakhouses, American (New)",3.0,2017,1.0
05e1,Cayman Cove,11742 Dale Mabry Hwy,RGTW,Tampa,33664,28.054991,-82.505955,2.5,"Tiki Bars, Sports Bars, American (New), Nightlife, Restaurants, Bars",2.2,2017,1.0
061e,Famous Greek Salads,"2508 N McMullen Booth Rd, Ste A",MCCU,Clearwater,33769,28.0125812,-82.711657,4.5,"Restaurants, Salad, Greek",4.8,2017,1.0
063e,Paul's Deli,851 E Klosterman Rd,3IGC,Tarpon Springs,34689,28.1236278,-82.742595,4.5,"Food, Restaurants, Delis, Convenience Stores, Sandwiches",5.0,2017,1.0
0642,Ristorante Acqua Alta,"2454 N Mcmullen Booth Rd, Ste 205",MCCU,Clearwater,33769,28.011963999999995,-82.707883,4.5,"Italian, Pizza, Seafood, Restaurants, Nightlife, Vegetarian, Personal Chefs, Event Planning & Services, Gluten-Free, Bars, Wine Bars",4.6,2017,1.0
0647,Top Shelf Sports Bar and Grill,5914 Providence Rd,TC12,Riverview,33579,27.8948166,-82.3180809,2.5,"Bars, American (Traditional), Restaurants, Nightlife, Sports Bars",2.6,2017,1.0
068e,Ebisu Sushi Shack,5116 N Nebraska Ave,RGTW,Tampa,33664,27.9930419564,-82.4514531344,4.5,"Japanese, Sushi Bars, Restaurants",4.5,2017,1.0
0692,Taco Bar,29835 US Hwy 19 N,MCCU,Clearwater,33769,28.0433643,-82.7378204,4.0,"Restaurants, Mexican",3.9,2017,1.0
0697,Sushi Spot / Hibachi,"3665 E Bay Dr, Ste 146",LIFE,Largo,33778,27.915278,-82.749628,4.0,"Sushi Bars, Steakhouses, Thai, Restaurants",4.4,2017,1.0
06b0,Pomodoro Pizza & More,1076 E Brandon Blvd,W2W7,Brandon,33511,27.940435,-82.266256,4.0,"Restaurants, Italian, Pizza",4.5,2017,1.0
06d9,PJ's Oyster Bar,415 2nd St,SOWC,Indian Rocks Beach,33785,27.804378024000005,-82.79421040400001,3.5,"Bars, Seafood, Nightlife, Restaurants",3.5,2017,1.0
06e6,Lemon Grass Thai Kitchen,11106 Bloomingdale Ave,TC12,Riverview,33579,27.93677107567568,-82.47301364864866,3.5,"Thai, Restaurants",3.8,2017,1.0
06ec,Tampa Premium Outlets,2300 Grand Cypress Dr,1GQ7,Lutz,33559,28.1901243,-82.3912825,4.0,"Shopping Centers, Outlet Stores, Restaurants, Fashion, Shopping",4.0,2017,1.0
06f0,Catcher and the Rye,917 11th St,IKXB,Palm Harbor,34685,28.0769272,-82.766211,3.5,"American (New), Restaurants, Breakfast & Brunch, Seafood, Bars, Nightlife",3.6,2017,1.0
06fd,Brickhouse Pizza,1135 Missouri Ave N,LIFE,Largo,33778,27.926664,-82.789155,4.0,"Pizza, Food, Restaurants, Food Delivery Services",4.6,2017,1.0
0710,Rose Cafe & Catering,38426 5th Ave,PM56,Zephyrhills,33542,28.2340156,-82.180467,3.5,"Soup, American (Traditional), Sandwiches, Restaurants, American (New), Salad, Cafes",1.0,2017,1.0
071e,Philly Steak City,10700 N 56th St,RGTW,Tampa,33664,28.0462245,-82.3942455,3.5,"Halal, Restaurants",4.0,2017,1.0
072b,Mario's Pizza,13688 Walsingham Rd,LIFE,Largo,33778,27.8796974,-82.8280383,3.5,"Pizza, Restaurants",4.2,2017,1.0
074e,Hole In One,"1707 James L Redman Pkwy, Ste E",7QXG,Plant City,33567,27.997901800000005,-82.1228654,5.0,"Donuts, Food, Breakfast & Brunch, Restaurants",5.0,2017,1.0
0757,Cancún Grille,"3434 W Colombus Dr, Ste 101",RGTW,Tampa,33664,27.9661902,-82.5004433,3.5,"Tex-Mex, Mexican, Restaurants",4.2,2017,1.0
0773,Oystercatchers,2900 Bayport Dr,RGTW,Tampa,33664,27.962275,-82.549347,4.0,"Cocktail Bars, Restaurants, American (Traditional), Bars, Seafood, Nightlife",4.1,2017,1.0
078f,Rays Vegan Soul,169 North MLK St,9EV3,San Petersburgo,33730,27.773229000000004,-82.64649,4.5,"Soul Food, Southern, Vegan, Restaurants",5.0,2017,1.0
0790,Queen's Pizza,3436 Tampa Rd,IKXB,Palm Harbor,34685,28.0666468,-82.7205727,3.0,"Food, Restaurants, Italian, Food Delivery Services, Pizza",3.4,2017,1.0
0796,Clearwater Bagels,1871 Gulf To Bay Blvd,MCCU,Clearwater,33769,27.9603225,-82.7598496,3.5,"Restaurants, Bagels, Coffee & Tea, Food",3.1,2017,1.0
07b0,Sushi-Haru,3817 Northdale Blvd,RGTW,Tampa,33664,28.0943138,-82.5041143,3.5,"Japanese, Restaurants, Seafood, Sushi Bars",3.1,2017,1.0
07b3,The Chattaway,358 22nd Ave S,9EV3,San Petersburgo,33730,27.7483366,-82.6383665,4.0,"Restaurants, Venues & Event Spaces, Burgers, Event Planning & Services, American (Traditional)",3.6,2017,1.0
07cd,Miller's Ale House - Tampa,14803 N Dale Mabry Hwy,RGTW,Tampa,33664,28.0825158591,-82.5042814788,3.5,"Nightlife, Restaurants, Sports Bars, American (New), American (Traditional), Bars, Seafood",3.9,2017,1.0
07db,Wood Fired Pizza Wine Bar,2822 E Bearss Ave,RGTW,Tampa,33664,28.0810030241,-82.4276801889,4.0,"Nightlife, Food, Restaurants, Wine Bars, Bars, Salad, Italian, Desserts, Pizza",4.1,2017,1.0
07df,Ready Set Yo,409 Gulf Blvd,SOWC,Indian Rocks Beach,33785,27.8837761,-82.8503183,4.0,"Food, Juice Bars & Smoothies, Cuban, Cafes, Restaurants, Coffee & Tea, Bakeries, Ice Cream & Frozen Yogurt",3.0,2017,1.0
080a,K&D Crustaceans,2917 W Cypress St,RGTW,Tampa,33664,27.952067256000003,-82.4905966222,3.5,"Restaurants, Food, Seafood, Seafood Markets, Specialty Food",4.3,2017,1.0
085c,Wingstop,2776 E Fowler Ave,RGTW,Tampa,33664,28.04387863984,-82.43642116823999,2.8,"American (New), Chicken Wings, Restaurants",2.9,2017,1.0
0863,D & D Gourmet Deli,4205 W Kennedy Blvd,RGTW,Tampa,33664,27.9452255,-82.5143768,3.0,"Food Delivery Services, Sandwiches, American (New), Food, Delis, Cheesesteaks, Pizza, Restaurants",4.8,2017,1.0
0864,Willie's Seafood,1912 Main St,HGEX,Valrico,33596,27.9464689217,-82.2571097109,4.0,"Seafood, Restaurants",4.1,2017,1.0
086a,Irish 31,1611 W Swann Ave,RGTW,Tampa,33664,27.98030819574468,-82.52536208085107,4.0,"Lounges, Restaurants, Sports Bars, Nightlife, Irish, Pubs, Bars",4.3,2017,1.0
087a,Simply Good,5553 S 78th St,RGTW,Tampa,33664,27.8984698,-82.3699882,4.5,"Restaurants, Coffee & Tea, Seafood, Food, Southern, Soul Food, Barbeque",4.2,2017,1.0
0888,Sunrise Lanes,6393 Dr Martin Luther King Junior St N,9EV3,San Petersburgo,33730,27.8306031,-82.6459418,3.5,"Bars, American (Traditional), Venues & Event Spaces, Bowling, Event Planning & Services, Nightlife, Lounges, Restaurants, Active Life",2.2,2017,1.0
0893,Yokohama Japanese Restaurant,760 W Lumsden Rd,W2W7,Brandon,33511,27.9248801,-82.2953336,4.0,"Restaurants, Japanese",4.1,2017,1.0
089d,Brocato's Sandwich Shop,5021 E Columbus Dr,RGTW,Tampa,33664,27.9665073,-82.3999526,4.0,"Sandwiches, Restaurants, Cuban, Delis",3.6,2017,1.0
08ac,4th Street Shrimp Store,1006 4th St N,9EV3,San Petersburgo,33730,27.7821024,-82.6388697,4.0,"Restaurants, Nightlife, Burgers, Beer Bar, Bars, Seafood",3.8,2017,1.0
08b1,Gigi's Cupcakes of Tampa,"3810 Neptune Ave., B-2",RGTW,Tampa,33664,27.92996,-82.5065759,4.0,"Food, Cafes, Bakeries, Cupcakes, Desserts, Local Flavor, Restaurants",4.4,2017,1.0
08b3,Gulf Coast Po' Boys,312 W Bay Dr,LIFE,Largo,33778,27.9169255,-82.7915448,4.5,"Southern, Cajun/Creole, Restaurants, Sandwiches",5.0,2017,1.0
08bc,Whiskey Wings,40737 US Hwy 19 N,3IGC,Tarpon Springs,34689,28.142559475,-82.739887163,3.5,"Chicken Wings, Restaurants, Nightlife, Cheesesteaks, American (New), Sports Bars, Food Delivery Services, Food, Bars",3.8,2017,1.0
08c3,Carrabba's Italian Grill,33983 US Hwy 19 N,IKXB,Palm Harbor,34685,27.989404329371588,-82.55325882070568,3.4,"Italian, Seafood, Gluten-Free, Restaurants",3.5,2017,1.0
08d1,Orchid Thai Foods,17022 Palm Pointe Dr,RGTW,Tampa,33664,28.118402499999995,-82.3816714,4.5,"Asian Fusion, Restaurants, Thai",4.4,2017,1.0
08d3,Fong's Sushi,15311 Amberly Dr,RGTW,Tampa,33664,28.088715,-82.405064,4.5,"Restaurants, Sushi Bars",4.6,2017,1.0
08f1,Vernisage,1156 Jasper St,LIFE,Largo,33778,27.9315849,-82.789201,4.0,"Restaurants, Event Planning & Services, Beer, Wine & Spirits, Modern European, Nightlife, Bars, Caterers, Venues & Event Spaces, Russian, Food",4.0,2017,1.0
0909,Scotty's Pizzeria,10614 Devco Dr,9LT4,Port Richey,34668,28.3113828,-82.6988686,3.5,"Restaurants, Pizza, Sandwiches, Salad",2.7,2017,1.0
090c,Piccola Italia Restaurant,37502 State Rt 54,PM56,Zephyrhills,33542,28.2300256,-82.1961478,4.0,"Italian, Pizza, Restaurants",4.0,2017,1.0
0917,Great Subs & More,1802 US Hwy 19,DVM9,Holiday,34691,28.184972,-82.739672,3.5,"Sandwiches, Restaurants",4.7,2017,1.0
