id_nombre,nombre,direccion,id_ciudad,ciudad,codigo_postal,latitud,longitud,puntuacion_yelp,categories,puntuacion_usuarios,anio,analisis_sentimientos
039b,Oasis Bakery & Middle Eastern Foods,"1450 Skipper Rd, Ste 12-16",RGTW,Tampa,33664,28.0807894089,-82.4434833214,4.5,"International Grocery, Middle Eastern, Food, Specialty Food, Bakeries, Restaurants, Grocery",4.5,2014,1.0
03ac,Pancheros Mexican Grill,3700 Ulmerton Rd,MCCU,Clearwater,33769,27.892885,-82.684374,3.5,"Restaurants, Mexican",4.3,2014,1.0
03ba,Rum Runners,2706 US-19 ALT,IKXB,Palm Harbor,34685,28.093237,-82.7707999,2.5,"Pubs, Bars, Nightlife, Sports Bars, Restaurants, American (Traditional)",2.0,2014,1.0
03f4,Elmer's Sports Cafe,2003 E 7th Ave,RGTW,Tampa,33664,27.99491945,-82.53719419999999,3.8,"Restaurants, Chicken Wings, Sports Bars, Nightlife, Bars, Sandwiches",3.5,2014,1.0
03ff,The Moon Under Water,332 Beach Dr NE,9EV3,San Petersburgo,33730,27.7758481,-82.6321798,3.5,"Nightlife, British, Pubs, Bars, Indian, Restaurants",3.5,2014,1.0
0449,Mid Peninsula Seafood,400 49th St S,9EV3,San Petersburgo,33730,27.7670324,-82.6995131,4.5,"Restaurants, Seafood Markets, Food, Seafood, Specialty Food, Local Flavor",4.1,2014,1.0
0471,Bobby Sandwich Shop,2903 N Armenia Ave,RGTW,Tampa,33664,27.9664613855,-82.4847530044,4.5,"Sandwiches, Restaurants, Burgers, Cuban, Delis",4.0,2014,1.0
0479,Big Apple Bagels,"23908 State Road 54, Unit 1",1GQ7,Lutz,33559,28.1853072,-82.4214836,4.0,"Bagels, Food, Sandwiches, Breakfast & Brunch, Restaurants, Coffee & Tea",4.2,2014,1.0
04cb,Trang Viet Cuisine,230 E Bearss Ave,RGTW,Tampa,33664,28.0894957,-82.4584569,4.0,"Restaurants, Vietnamese, Vegan",4.3,2014,1.0
04db,Central Coffee Shoppe,530 Central Ave,9EV3,San Petersburgo,33730,27.770904000000005,-82.640892,3.5,"Breakfast & Brunch, Restaurants, Sandwiches, American (Traditional)",4.3,2014,1.0
04de,Golden Phoenix,8199 N Dale Mabry Hwy,RGTW,Tampa,33664,28.0229038,-82.5044276,4.0,"Vietnamese, Restaurants, Chinese",4.2,2014,1.0
04e2,Chicago Paulies,1301 N Howard Ave,RGTW,Tampa,33664,27.9544937516,-82.4828329682,5.0,"Hot Dogs, Vegetarian, Burgers, Restaurants, Food Stands, Sandwiches",5.0,2014,1.0
04e8,New Hong Kong,1901 West Bay Dr,LIFE,Largo,33778,27.9164121,-82.8070611,2.5,"Restaurants, Chinese",1.0,2014,0.5
04f1,Mekong Vietnamese Restaurant,5944 34th St N,9EV3,San Petersburgo,33730,27.826195,-82.67992,3.5,"Restaurants, Vietnamese",2.2,2014,1.0
04f9,Tarpon Tavern,21 N Safford Ave,3IGC,Tarpon Springs,34689,28.146786,-82.754822,4.0,"Nightlife, Gastropubs, American (Traditional), Pubs, Burgers, Food, Bars, Restaurants, Beer, Wine & Spirits",4.0,2014,1.0
0504,Sho Gud Barbeque Shack,506 N Armenia Ave,RGTW,Tampa,33664,27.949431,-82.485334,4.0,"Restaurants, Barbeque",4.5,2014,1.0
0544,The Club House Restaurant,"10801 Starkey Rd, Ste 24",8ZKX,Seminole,33777,27.870721,-82.7604,4.5,"Restaurants, American (Traditional), Salad, Sandwiches",4.7,2014,1.0
0545,Little Habana Cafe,13350 Lincoln Rd,TC12,Riverview,33579,27.7901328,-82.342751,4.0,"Cuban, Seafood, Restaurants, Latin American",3.9,2014,1.0
054f,InterContinental Tampa,4860 W Kennedy Blvd,RGTW,Tampa,33664,27.9439583,-82.525318,3.0,"Hotels & Travel, Resorts, Restaurants, Event Planning & Services, Steakhouses, Venues & Event Spaces, Hotels",2.9,2014,1.0
0564,Gladstone's Grilled Chicken,5203 E Fowler Ave,RGTW,Tampa,33664,28.053334,-82.396574,3.5,"American (Traditional), Restaurants, Sandwiches",2.5,2014,1.0
0570,Bamboozle Cafe,516 N Tampa St,RGTW,Tampa,33664,27.94857,-82.45940399999999,4.0,"Caterers, Cafes, Coffee & Tea, Event Planning & Services, Restaurants, Asian Fusion, Food, Vietnamese, Vegan, Gluten-Free",3.8,2014,1.0
0581,On A Roll Sushi,"101 N Franklin St, Ste C",RGTW,Tampa,33664,27.94567,-82.456745,4.0,"Restaurants, Food, Thai, Sushi Bars, Japanese",2.8,2014,1.0
0589,Zen Forrest,4148 Rowan Rd,3IHW,New Port Richey,34655,28.2195983,-82.6909947,4.0,"Asian Fusion, Restaurants",4.3,2014,1.0
058a,Swann Ave Market,1021 W Swann Ave,RGTW,Tampa,33664,27.9375226217,-82.4704477778,4.5,"Delis, Party & Event Planning, Restaurants, Food, Beer, Wine & Spirits, Event Planning & Services, Wineries, Arts & Entertainment, Coffee & Tea, Sandwiches, Wine Tasting Room",5.0,2014,1.0
059b,Barley's Billiards & Grille,9505 Anderson Rd,RGTW,Tampa,33664,28.0359149,-82.5409248,4.0,"Nightlife, American (Traditional), Pool Halls, Restaurants",4.4,2014,1.0
05af,Cigar City Brewpub,15491 N Dale Mabry Hwy,RGTW,Tampa,33664,28.0927616555,-82.5017115315,3.5,"Bars, Pubs, Nightlife, American (New), Restaurants",3.8,2014,1.0
05bd,Osmay Delivery,9543 E Fowler Ave,UGDG,Thonotosassa,33592,28.0541407317,-82.3335620016,3.5,"Chinese, Restaurants",1.7,2014,1.0
05c4,Ballyhoo Grill,7604 Ehrlich Rd,RGTW,Tampa,33664,28.07824,-82.569894,3.5,"Restaurants, Seafood, Steakhouses",3.3,2014,1.0
05c7,Taste of Philly,7810 US 19,9LT4,Port Richey,34668,28.271076,-82.7239029,3.5,"Sandwiches, Restaurants, Cheesesteaks, Steakhouses, American (New)",5.0,2014,1.0
05d7,Marina Restaurant,25 Causeway Blvd,MCCU,Clearwater,33769,27.9768206,-82.8261957,4.5,"American (Traditional), Restaurants",5.0,2014,1.0
061e,Famous Greek Salads,"2508 N McMullen Booth Rd, Ste A",MCCU,Clearwater,33769,28.0125812,-82.711657,4.5,"Restaurants, Salad, Greek",4.4,2014,1.0
063e,Paul's Deli,851 E Klosterman Rd,3IGC,Tarpon Springs,34689,28.1236278,-82.742595,4.5,"Food, Restaurants, Delis, Convenience Stores, Sandwiches",5.0,2014,1.0
0697,Sushi Spot / Hibachi,"3665 E Bay Dr, Ste 146",LIFE,Largo,33778,27.915278,-82.74962799999999,4.0,"Sushi Bars, Steakhouses, Thai, Restaurants",3.4,2014,1.0
06b0,Pomodoro Pizza & More,1076 E Brandon Blvd,W2W7,Brandon,33511,27.940435,-82.266256,4.0,"Restaurants, Italian, Pizza",4.2,2014,1.0
06d9,PJ's Oyster Bar,415 2nd St,SOWC,Indian Rocks Beach,33785,27.79871614,-82.79034034,3.5,"Bars, Seafood, Nightlife, Restaurants",3.5,2014,1.0
06da,Dhaniya Drums Indian Food,11009 N 56th St,RGTW,Tampa,33664,28.0489104,-82.39354540000001,3.5,"Indian, Restaurants, Pakistani, Buffets, Vegetarian",3.6,2014,1.0
06db,DM's Country Cafe,1764 Gulf To Bay  Blvd,MCCU,Clearwater,33769,27.960995,-82.763634,3.0,"American (Traditional), Restaurants, Food",3.0,2014,1.0
06e6,Lemon Grass Thai Kitchen,3635 W Kennedy Blvd,RGTW,Tampa,33664,27.936539466666662,-82.47217946666667,3.5,"Thai, Restaurants, Buffets",4.1,2014,1.0
06fd,Brickhouse Pizza,1135 Missouri Ave N,LIFE,Largo,33778,27.926664,-82.789155,4.0,"Pizza, Food, Restaurants, Food Delivery Services",3.5,2014,1.0
0710,Rose Cafe & Catering,38426 5th Ave,PM56,Zephyrhills,33542,28.2340156,-82.180467,3.5,"Soup, American (Traditional), Sandwiches, Restaurants, American (New), Salad, Cafes",5.0,2014,1.0
0711,Angie's Cafe,200 1st Ave N,9EV3,San Petersburgo,33730,27.7719012,-82.6358439,3.5,"Burgers, American (New), Restaurants",3.0,2014,1.0
071e,Philly Steak City,10700 N 56th St,RGTW,Tampa,33664,28.0462245,-82.3942455,3.5,"Halal, Restaurants",5.0,2014,1.0
072b,Mario's Pizza,2679 Gulf to Bay Blvd,MCCU,Clearwater,33769,27.924986314285714,-82.77003167142857,3.2,"Restaurants, Pizza",2.9,2014,1.0
0773,Oystercatchers,2900 Bayport Dr,RGTW,Tampa,33664,27.962275,-82.549347,4.0,"Cocktail Bars, Restaurants, American (Traditional), Bars, Seafood, Nightlife",4.0,2014,1.0
077c,Tadpoles,115 E Brandon Blvd,W2W7,Brandon,33511,27.9368618,-82.2847489,3.5,"Restaurants, Burgers",3.5,2014,1.0
077d,Estela's Mexican Restaurant,209 E Davis Blvd,RGTW,Tampa,33664,27.92507978,-82.57722675,2.6,"Mexican, Restaurants",2.0,2014,1.0
0790,Queen's Pizza,3436 Tampa Rd,IKXB,Palm Harbor,34685,28.0666468,-82.7205727,3.0,"Food, Restaurants, Italian, Food Delivery Services, Pizza",2.8,2014,1.0
0792,Bens Family Diner,704 E Brandon Blvd,W2W7,Brandon,33511,27.9380869726,-82.2748481924,2.5,"Seafood, Breakfast & Brunch, Diners, Restaurants, American (Traditional), Sandwiches",3.8,2014,1.0
0796,Clearwater Bagels,1871 Gulf To Bay Blvd,MCCU,Clearwater,33769,27.9603225,-82.7598496,3.5,"Restaurants, Bagels, Coffee & Tea, Food",3.3,2014,1.0
07b0,Sushi-Haru,3817 Northdale Blvd,RGTW,Tampa,33664,28.0943138,-82.5041143,3.5,"Japanese, Restaurants, Seafood, Sushi Bars",4.3,2014,1.0
07b3,The Chattaway,358 22nd Ave S,9EV3,San Petersburgo,33730,27.7483366,-82.6383665,4.0,"Restaurants, Venues & Event Spaces, Burgers, Event Planning & Services, American (Traditional)",3.7,2014,1.0
07cd,Miller's Ale House - Tampa,14803 N Dale Mabry Hwy,RGTW,Tampa,33664,28.0825158591,-82.5042814788,3.5,"Nightlife, Restaurants, Sports Bars, American (New), American (Traditional), Bars, Seafood",3.6,2014,1.0
07db,Wood Fired Pizza Wine Bar,2822 E Bearss Ave,RGTW,Tampa,33664,28.0810030241,-82.4276801889,4.0,"Nightlife, Food, Restaurants, Wine Bars, Bars, Salad, Italian, Desserts, Pizza",4.2,2014,1.0
07df,Ready Set Yo,409 Gulf Blvd,SOWC,Indian Rocks Beach,33785,27.8837761,-82.8503183,4.0,"Food, Juice Bars & Smoothies, Cuban, Cafes, Restaurants, Coffee & Tea, Bakeries, Ice Cream & Frozen Yogurt",4.2,2014,1.0
07e5,Bayside Cafe & Grill,1550 McMullen Booth Rd,MCCU,Clearwater,33769,27.9814518,-82.7111416,4.0,"Restaurants, Cafes, Cheesesteaks, American (Traditional)",3.7,2014,1.0
085c,Wingstop,2776 E Fowler Ave,RGTW,Tampa,33664,28.056044,-82.4277812,3.0,"American (New), Chicken Wings, Restaurants",4.0,2014,1.0
0863,D & D Gourmet Deli,4205 W Kennedy Blvd,RGTW,Tampa,33664,27.9452255,-82.5143768,3.0,"Food Delivery Services, Sandwiches, American (New), Food, Delis, Cheesesteaks, Pizza, Restaurants",2.3,2014,1.0
0864,Willie's Seafood,1912 Main St,HGEX,Valrico,33596,27.9464689217,-82.2571097109,4.0,"Seafood, Restaurants",3.9,2014,1.0
086a,Irish 31,1611 W Swann Ave,RGTW,Tampa,33664,27.99276125652174,-82.53957561304347,4.0,"Lounges, Restaurants, Sports Bars, Nightlife, Irish, Pubs, Bars",3.5,2014,1.0
087a,Simply Good,5553 S 78th St,RGTW,Tampa,33664,27.898469800000004,-82.3699882,4.5,"Restaurants, Coffee & Tea, Seafood, Food, Southern, Soul Food, Barbeque",4.3,2014,1.0
0888,Sunrise Lanes,6393 Dr Martin Luther King Junior St N,9EV3,San Petersburgo,33730,27.8306031,-82.64594180000002,3.5,"Bars, American (Traditional), Venues & Event Spaces, Bowling, Event Planning & Services, Nightlife, Lounges, Restaurants, Active Life",4.0,2014,1.0
0893,Yokohama Japanese Restaurant,760 W Lumsden Rd,W2W7,Brandon,33511,27.9248801,-82.2953336,4.0,"Restaurants, Japanese",3.8,2014,1.0
089d,Brocato's Sandwich Shop,5021 E Columbus Dr,RGTW,Tampa,33664,27.9665073,-82.3999526,4.0,"Sandwiches, Restaurants, Cuban, Delis",4.1,2014,1.0
08ac,4th Street Shrimp Store,1006 4th St N,9EV3,San Petersburgo,33730,27.782102400000003,-82.6388697,4.0,"Restaurants, Nightlife, Burgers, Beer Bar, Bars, Seafood",3.5,2014,1.0
08b1,Gigi's Cupcakes of Tampa,"3810 Neptune Ave., B-2",RGTW,Tampa,33664,27.92996,-82.5065759,4.0,"Food, Cafes, Bakeries, Cupcakes, Desserts, Local Flavor, Restaurants",3.7,2014,1.0
08b3,Gulf Coast Po' Boys,312 W Bay Dr,LIFE,Largo,33778,27.9169255,-82.7915448,4.5,"Southern, Cajun/Creole, Restaurants, Sandwiches",4.5,2014,1.0
08c3,Carrabba's Italian Grill,801 Providence Rd,W2W7,Brandon,33511,28.003943065746714,-82.55016323287883,3.4,"Restaurants, Seafood, Italian",3.4,2014,1.0
08cf,Dominics Pizzeria,100 Main St,B8F4,Safety Harbor,34695,27.989985,-82.688661,3.5,"Italian, Pizza, Restaurants",4.0,2014,1.0
08d3,Fong's Sushi,15311 Amberly Dr,RGTW,Tampa,33664,28.088715,-82.405064,4.5,"Restaurants, Sushi Bars",4.6,2014,1.0
08f1,Kickin Wing,8702 State Rd 52,Y3QW,Hudson,34669,28.3308077845,-82.6718319366,2.5,"Chicken Wings, Restaurants",1.8,2014,1.0
090c,Piccola Italia Restaurant,37502 State Rt 54,PM56,Zephyrhills,33542,28.2300256,-82.1961478,4.0,"Italian, Pizza, Restaurants",3.0,2014,1.0
0917,Great Subs & More,1802 US Hwy 19,DVM9,Holiday,34691,28.184972,-82.739672,3.5,"Sandwiches, Restaurants",3.4,2014,1.0
0918,Parthenon Restaurant & Bakery,751 Dodecanese Blvd,3IGC,Tarpon Springs,34689,28.1553698,-82.761282,4.5,"Restaurants, Bakeries, Food",4.2,2014,1.0
091a,Rick's Warehouse Deli,"141 Stevens Ave, Ste 8",96OP,Oldsmar,34677,28.042223,-82.6567525,4.0,"Restaurants, Delis",3.4,2014,1.0
092f,Ho Ho Chinese Restaurant,2486 W Brandon Blvd,W2W7,Brandon,33511,27.9424380539,-82.3235668952,3.0,"Chinese, Restaurants, Japanese",3.0,2014,1.0
0930,Taqueria Mi Mexico,4205 N Armenia Ave,RGTW,Tampa,33664,27.9786611,-82.4843907,4.0,"Mexican, Restaurants",1.0,2014,0.5
0953,Green Gators Bar & Grill,9202 Anderson Rd,RGTW,Tampa,33664,28.0308319899,-82.54071679900001,1.5,"Nightlife, Sandwiches, Bars, American (Traditional), Restaurants, Pizza, American (New)",1.6,2014,1.0
095c,Stefano's,13023 Park Blvd,8ZKX,Seminole,33777,27.8441418,-82.8190166,4.0,"Restaurants, Italian",4.4,2014,1.0
0970,Central Pizza & Subs,6405 Central Ave,9EV3,San Petersburgo,33730,27.7711976,-82.7247354,3.0,"Pizza, Food Delivery Services, Food, Restaurants",2.3,2014,1.0
0975,Sub Spot,5104 George Rd,RGTW,Tampa,33664,27.9929513,-82.5507762,4.5,"Food Trucks, Food, Restaurants, Delis, Sandwiches",4.0,2014,1.0
0992,El Rincon Catracho,5901 N Florida Ave,RGTW,Tampa,33664,28.0009051,-82.4590646,4.0,"Restaurants, Latin American",4.0,2014,1.0
09a2,Bula Kafe,2500 5th Ave N,9EV3,San Petersburgo,33730,27.7771585,-82.6675529,4.0,"Nightlife, Lounges, Coffee & Tea, Cafes, Bars, Restaurants, Food",4.5,2014,1.0
09a8,Bon Appetit Restaurant,148 Marina Plz,L2T6,Dunedin,34698,28.0132627,-82.7932856,3.5,"American (New), Restaurants, Breakfast & Brunch, Venues & Event Spaces, Event Planning & Services",3.8,2014,1.0
09ac,Philly Phlava Cheese Steaks,11380 E Bloomingdale Ave,W2W7,Brandon,33511,27.8928492683,-82.2841910953,3.5,"American (Traditional), Breakfast & Brunch, Cheesesteaks, Restaurants",3.8,2014,1.0
09d7,Angela's Pizza,17773 Gunn Hwy,L60Q,Odessa,33556,28.1299673,-82.5749456,2.5,"Restaurants, Pizza",1.5,2014,0.5
09db,Lenny's Restaurant,21220 US Hwy 19 N,MCCU,Clearwater,33769,27.9653459,-82.7305416,4.5,"Delis, American (Traditional), Breakfast & Brunch, Restaurants",4.4,2014,1.0
09ea,China Latina,3715 E Busch Blvd,RGTW,Tampa,33664,28.0322549,-82.4170166,3.0,"Caribbean, Spanish, Restaurants, Chinese, Puerto Rican, Latin American",3.2,2014,1.0
0a50,Taste of Saigon,6527 Park Blvd N,SJ01,Pinellas Park,33782,27.8392404,-82.7267595,4.0,"Restaurants, Vietnamese",4.5,2014,1.0
0a59,Mercel's Bake Shop,8500 49th St N,SJ01,Pinellas Park,33782,27.8493623,-82.7006727,3.0,"Restaurants, Filipino",2.4,2014,1.0
0a74,S & S Tacos and Stuff,"701 S US Hwy 41, Ste A",D8OX,Ruskin,33570,27.7127238,-82.4346134,2.5,"Mexican, Restaurants",2.0,2014,1.0
0a7a,Terra Mar Brazilian Steakhouse,6715 49th St,SJ01,Pinellas Park,33782,27.833168,-82.699316,4.0,"Restaurants, Steakhouses, Buffets, Brazilian",4.1,2014,1.0
0a88,Taco Rey,1818 James Redman Pkwy,7QXG,Plant City,33567,27.968269565466667,-82.19431502737777,3.0,"Mexican, Restaurants",2.8,2014,1.0
0aa6,Bros Pizzeria,547 S Fort Harrison Ave,MCCU,Clearwater,33769,27.9598298744,-82.79976733319998,4.0,"Pizza, Restaurants, Italian",4.2,2014,1.0
0adc,Open Fire Grilled Brazilian,,RGTW,Tampa,33664,28.0684157,-82.5564559,5.0,"Food Trucks, Food, Restaurants, Event Planning & Services, Party & Event Planning, Brazilian",4.5,2014,1.0
0ae3,Harold Seltzer's Steak House,3500 Tyrone Blvd N,9EV3,San Petersburgo,33730,27.8031306,-82.74495490000001,3.5,"Restaurants, Steakhouses, American (Traditional), Seafood",3.3,2014,1.0
0aec,Dunedin Fish Market & Olde Bay Cafe,51 Main St,L2T6,Dunedin,34698,28.0125092082,-82.7922953191,4.0,"Restaurants, Food, Seafood Markets, Seafood, Specialty Food",3.9,2014,1.0
0b0d,Tu Sabor Cuban Restaurant,5915 Memorial Hwy,RGTW,Tampa,33664,27.9862995,-82.5701932,2.5,"Cuban, Local Flavor, Restaurants, Sandwiches, Yelp Events",3.2,2014,1.0
0b0f,Asian Pearl,2551 Drew St,MCCU,Clearwater,33769,27.966953,-82.731571,4.0,"Noodles, Seafood, Chinese, Restaurants",4.4,2014,1.0
0b23,Pam's Country Restaurant,6602 Ridge Rd,9LT4,Port Richey,34668,28.2792627,-82.7054715,4.5,"Restaurants, Breakfast & Brunch, American (Traditional)",4.0,2014,1.0
0b2a,Grecian Island Restaurant,223 E Davis Blvd,RGTW,Tampa,33664,27.9268595,-82.4531777,3.5,"Breakfast & Brunch, Greek, Restaurants",3.6,2014,1.0
0b41,Fuzzy's Sports & Grill,1270 S Highland Ave,MCCU,Clearwater,33769,27.9504232,-82.7755413,2.5,"Restaurants, American (New)",1.5,2014,0.5
0b4c,Sonny's BBQ,5130 Little Road,3IHW,New Port Richey,34655,28.02040018691579,-82.5294531980614,3.1,"Event Planning & Services, Barbeque, Restaurants, American (New), Caterers",2.9,2014,1.0
0b6f,Volo Di Ragazzi's Italian Restaurant & Pizzeria,7119 State Rd 54,3IHW,New Port Richey,34655,28.217176,-82.6967355,3.5,"Italian, Restaurants, Pizza",4.2,2014,1.0
0b75,Ruby Tuesday,17520 Bruce B Downs Blvd,RGTW,Tampa,33664,28.002273648609616,-82.53192390274616,2.9,"American (Traditional), Burgers, Food, Restaurants",2.9,2014,1.0
0b84,Five Guys,2689 Gulf To Bay Blvd,MCCU,Clearwater,33769,27.981193967805066,-82.5889674377848,3.6,"Burgers, Fast Food, Restaurants",3.9,2014,1.0
